,wn,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11
10,194.0,0.0,0.0,0.001054249511457627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017938057504229509,0.0,0.0,0.0,0.0,0.0009788241065079328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037240919631190573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000281632504016355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,195.0,0.0,0.0,0.001117083265571066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018489188586876116,0.0,0.0,0.0,0.0,0.0009457777123567814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041601510620102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003688001192294795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,196.0,0.0,0.0,0.0012716767178104754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019989043037972345,0.0,0.0,0.0,0.0,0.0008426779340243334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023271856688754117,0.0,0.0,0.0,0.0,0.0,0.0,0.0005513657706803278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005764953000629783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,197.0,0.0,0.0,0.0013795322095994328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002116231304385722,0.0,0.0,0.0,0.0,0.0007705729405633478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026372415344501273,0.0,0.0,0.0,0.0,0.0,0.0,0.0006620014826909546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007126897038171774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,198.0,0.0,0.0,0.0014144091361096931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000334872373172571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002168112948764106,0.0,0.0,0.0,0.0,0.0007511917168089483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029045138572511553,0.0,0.0,0.0,0.0,0.0,0.0,0.0007136586352510507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034163608157016976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007465302037033177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,199.0,0.0,0.0,0.001499938276258036,0.0006524245259048241,0.0005038335349854685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006145757079800072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023137498149057687,0.0,0.0,0.0,0.0,0.0007310154015741502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004130207798590455,0.0,0.0,0.0,0.0,0.0,0.0,0.0008601180242966529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003714376518357333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007941578994193271,0.0,0.0,0.0,0.0,0.0,0.0033620579220651784,0.0
16,200.0,0.0,0.0,0.0015566636761524544,0.0007710951060815233,0.0006511347945665442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007900523914795954,0.0007630265090464117,0.0,0.000573009554334635,0.0,0.0,0.0,0.0,0.0,0.0,0.0005502223186537995,0.0,0.002395939205275566,0.0,0.0,0.0,0.0,0.0007106536768548519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004167714149169025,0.0,0.0004943503269285759,0.0,0.0,0.0,0.0,0.0,0.0,0.0009384588534267931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003980221575226869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008248904005795347,0.0,0.0,0.0,0.0,0.0,0.003514979136755112,0.0
17,201.0,0.0,0.0,0.0015928388047564152,0.000799483347326527,0.0006738033936657519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008436443776204207,0.0008223967797797603,0.0,0.000608889497370611,0.0,0.0,0.0,0.0,0.0,0.0,0.0006143498490164378,0.0,0.0024361261244685824,0.0,0.0,0.0,0.0,0.0006903468438898531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004312911682373657,0.0,0.0005419692617454554,0.0,0.0,0.0,0.0,0.0,0.0,0.0009727097937943507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042320558132663365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464431731969433,0.0,0.0,0.0,0.0,0.0,0.003574459689608579,0.0
18,202.0,0.0,0.0,0.0017485129023445689,0.0007423668913195004,0.0005525986284138685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146245367030649,0.0,0.0,0.0010102378673836811,0.0009235719730379492,0.0,0.0007258796170276676,0.0,0.0,0.0,0.0,0.0,0.0,0.0006307791197744082,0.0,0.0025496062026469386,0.0,0.0,0.0,0.0,0.0006044837955133771,0.0,0.0,0.0,0.0005945815587509902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005006236503475093,0.0,0.0007284789026631405,0.0,0.0,0.0,0.0,0.0,0.0,0.001048200998093339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000577509954123748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040920147305461045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009484700464410256,0.0,0.0007098182011023768,0.0,0.0,0.0,0.0036534934541147613,0.0
19,203.0,0.0,0.0,0.001801194837896089,0.0007218564229996107,0.0004883134688737454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006901559239942328,0.0,0.0,0.0010472437062926888,0.0009392944013000116,0.0,0.0007538479371161291,0.0,0.0,0.0,0.0,0.0,0.0,0.0006106356559499678,0.0,0.002563484123093385,0.0,0.0,0.0,0.0,0.0005670971175408293,0.0,0.0,0.0,0.0006488240871025573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005394042970292931,0.0,0.0007894580083750008,0.0,0.0,0.0,0.0,0.0,0.0,0.0010615753854241253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005429695974285193,0.0,0.0,0.0,0.0,0.0,0.0,0.0006238679342715366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004923350156873308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009885023878159213,0.0,0.0007573031623488131,0.0,0.0,0.0,0.0036857578867082238,0.0
