,wn,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11
0,184.0,0.00012195911045901231,-4.8967692256641015e-05,1.3217172511414974e-05,-0.00018705117075618332,-0.0006712495454169838,0.0002108043836853747,-0.00032410219659119395,-0.0002485711106526579,0.0005615063646244874,8.128408692512251e-08,0.00046646277070204174,-0.0001887081364145392,-0.0004345766287008541,-0.00039561432729451985,0.001344223409385195,-0.0003015831896135572,-4.129473780032814e-05,-0.00013065229095198018,-0.0003709517732838006,0.00015510111706897007,-1.8569361985259755e-05,0.00032863254741192805,-0.000266908542545174,0.0002513063305756463,-0.0002084667258441721,0.00013640844036046378,-0.0006280234297375389,-0.00044284778876611054,-0.000377396201126019,-0.00039014448239435865,-0.0003693132727825325,0.0009719694943000892,0.0004499543461330328,-0.00022735268962636998,0.00013810761902473558,-9.99117179799206e-05,-0.00016214752077567377,-0.0004047014960401719,-0.0008102787578542892,-8.143897514460859e-05,0.0002145854513080908,-0.0002328875187180438,0.00033764321855931165,0.00027707179790035515,5.834661843632173e-05,-0.0005809853375663772,-0.0008392897496788247,0.00033430689327535314,-0.00048741890321252895,0.00011955533073150938,7.58293861330228e-05,3.329961151721373e-05,-0.00015746698149570813,-0.00011773236846484341,0.00018540759912617931,-7.916441380709822e-05,0.0005710157531207069,-0.0009677582431669497,0.0001728010570476083,0.0006223207056332231,-0.00010348229774042849,-0.0002532103028000895,-0.000607735931414204,-0.00019253188187119506,-0.0002066396629034227,-0.00010997167244734806,-0.0002808612835583857,-0.00011848255229545742,-0.00016499257019949928,-0.00037502206689101896,-0.0003605254451680767,-0.0002904375514552649,0.0001941897052898504,-0.0008421215575131684,0.0009017349005464224,0.00033565660109941247,-0.0004124347615205223,-0.00041331369811735554,-0.0001443017320622575,-0.0002974631323256102,-0.0006892079892880678,-0.0004922218555918888,-0.0007539896453964188,-9.256880752224117e-05,0.00022149393588831703,-0.00012774402915067515,-0.0008845712504469,-0.000275156291438077,7.789502692326346e-05,-0.00022324112598815543,0.0004042926736714618,-0.0002896926649599257,0.0005170478035403653,9.434191548383654e-05,-0.0004762034919626247,-0.0006584631283126662,-0.0006469818678730236,-0.00028320588647103137,0.0009494395227816438,-0.0006099358020891473,0.00012483873073437207,-0.00048659984683912497,-0.0001635546195312829,-0.000491727357046932,-0.0007610704992164816,-0.00024070298985353456,-0.000383539838729181,-0.00018530760144164915,3.4322312048304766e-05,-0.0005077235255261493,-0.0005899133928813077,-6.374791883838253e-06,-0.00042329407178118327,-0.00019779382538095521,0.0003053231044741228,-0.0003904763613151004,-0.0005003635341661786,-0.0006946575303037477,-3.712937523455188e-05,0.0016511747090884102,-0.00021611084653009148
1,185.0,0.00023317012568021474,-5.282351915254033e-05,6.786668026205422e-05,8.732630265565416e-05,-0.0004734479615665046,-4.250012691376456e-05,-0.00027955269657741415,5.155818687804098e-05,0.0004824915695475819,-3.3799033526697273e-05,0.0004945734923422034,-0.00016483062412690766,-0.0003085773650216223,-0.0004750852716488022,0.0009813394920589855,-0.0005328550133740529,-4.874016616445543e-05,-4.860665790007108e-05,-0.00028733818602915117,0.0002629719799415552,-5.054517523043179e-05,0.0003158008085409692,-7.933642046467428e-05,0.0003460133200583727,-0.00020405769907940727,6.909761525661685e-06,-0.0008236025063370229,-0.00045675322338910567,7.639292406605448e-05,-0.00039184443243703396,-0.0005322751641206185,0.0011763453998573066,0.00045173698395381534,-0.0002315840086122188,-1.1413139409254464e-05,-2.7230072126665838e-05,-0.00036338808684358384,-0.00034453031753637784,-0.0008193299333069408,-0.00032237759966463256,0.0002033404912665246,-0.00010343390043392421,0.00019455544193109053,-0.00012088987596943081,-1.4876489176416995e-05,-0.0004737731197038397,-0.000799611603477644,0.0002555506433659951,-0.0005866413758847248,0.00013497937959722344,-0.00015289252603112237,6.0459513864037555e-05,-0.00010108664488941734,-1.0766090113480394e-06,0.000129889278738203,-4.182466003457318e-05,0.0007709476656771276,-0.0008106431782442507,0.00022217655783828472,0.000554669035712702,-0.0001589852644803259,-0.00022396380785269577,-0.0001595944541097264,-0.0002747218368987211,-0.00031670456933284547,-0.00020990142293016614,-0.00017375887244449188,-1.7032585437338014e-05,-0.00023232188903763714,-0.00028576157644343036,-0.0004880129341949921,-0.00026126913989785503,9.675387383130606e-05,-0.0007229636391441034,0.0008791318523669263,0.00013030631122744264,-0.00018817742398854781,-0.0003580195541504291,-9.883435941452083e-05,-0.0003412263666361247,-0.0007733864509568552,-0.0004250337998206479,-0.0008757992539483033,-1.3506655987929432e-05,-2.267484993437048e-05,-6.62914228977833e-05,-0.0008026914299091504,-0.00017833634538648885,8.380834655251869e-05,-8.148250137527913e-05,0.0004286914594695954,-0.0003215914735446448,0.0005414318893708684,0.00010005799125840085,-0.0001636251947585995,-0.0007597280074904721,-0.0005745194016050033,-0.00024249282654199654,0.0007914162814011236,-0.000624939570476203,0.0002449909226310529,-0.0002649711525562675,-2.3025108733889457e-05,-0.00037291671030343124,-0.0007056473416802,-0.0003765062064839496,-0.0002903527706551266,-0.00041011275550300013,2.4948405314309786e-05,-0.0003669786987636204,-6.823679011895555e-05,-0.00011985434814838861,-0.00045398967544739536,-0.0001655594914589657,0.00022568945997255473,-0.00024530440259454023,-0.0002689812655155968,-0.0003480953209391945,-4.420438337896244e-05,0.001599483922972412,-0.000244234674485207
2,186.0,0.0002474116124937765,-6.039755723645552e-05,9.505649263436881e-05,0.00014140884803093035,-0.0004254847195682699,-0.00012147154035402935,-0.0002939148526000894,0.00010469618370726673,0.0004505580059060287,-3.846089465094722e-05,0.0004938078924885367,-0.00017489007169370832,-0.00027004776996103675,-0.00048371506029283915,0.0008735084238383001,-0.0006258398282824103,-6.689741057309921e-05,-1.662899670138134e-05,-0.00027871721339979766,0.0002930319482941146,-5.3100418425632294e-05,0.0002953419448461616,-3.0741649404153495e-05,0.0003387213471498976,-0.0002091606234681191,-5.564985944787254e-05,-0.0008772463395285045,-0.0004485539442137574,0.0001638180455271172,-0.00041534054077231564,-0.0005742712492019784,0.0012313687037588984,0.00043636066257129384,-0.0002312849816195831,-5.925928701364813e-05,-1.7981432093182526e-05,-0.00041689082807215474,-0.0003172106411050115,-0.0008181931728775385,-0.00040541224303926104,0.00017497641759215907,-8.229353699217168e-05,0.00014198811314152643,-0.00025295306294866596,-4.989024118099574e-05,-0.00048603622351743727,-0.000795462585276606,0.00022065465340556504,-0.0006336729316461006,0.00012924633407492426,-0.00022334732454459453,6.641745335298278e-05,-7.053946109155948e-05,2.8885509391426018e-05,0.00010446739630772602,-4.2942606524323926e-05,0.0007934502911117992,-0.0008003861534380438,0.00023662189702571278,0.0005070330459065788,-0.00016662047666394616,-0.00021888168317196093,-2.5801639113964272e-05,-0.0003154302904771896,-0.00034530464595452967,-0.00024653762236166336,-0.00014831252210249934,-7.178074764464881e-06,-0.00025896051260602005,-0.00026737259236007596,-0.0005276239183486713,-0.0002667245677500336,5.4222485345491326e-05,-0.0006701851214263101,0.0008341763973257012,7.08347223983573e-05,-0.00015243531314550912,-0.00033827258577374513,-8.984420645676388e-05,-0.00035243604474327834,-0.0008073579342866517,-0.0004357676377154856,-0.0008857872953136341,-1.6578191643099193e-05,-0.00010351842508517119,-5.4989509111482835e-05,-0.0008065626648703572,-0.00019644081031743954,6.098734410791266e-05,-6.215216296682792e-05,0.00041006514124787325,-0.0003262642710938366,0.0005108331682663925,8.67910891028356e-05,-6.46304228441324e-05,-0.0008079195161702066,-0.0005391555548491454,-0.0002461562972999241,0.0006812089653561202,-0.0006270606239461489,0.00025413274543838833,-0.00019108264702152343,1.616273385097986e-05,-0.000328388885713706,-0.0006937222548375541,-0.00044528658108234384,-0.0002753312727412067,-0.0004620364032650336,1.9126746251329732e-05,-0.00035168251452510267,2.9709988798746874e-05,-0.00016968517913453803,-0.00046167785982859387,-0.0001516572207324939,0.00019454265588253106,-0.00019899506774758235,-0.0002330080504106448,-0.0002746269266270095,-6.262395773002558e-05,0.0015989262190610626,-0.0002608275206581478
3,187.0,0.00020228956339464404,-7.401020429482972e-05,0.0001686993198227872,0.00014116156164954154,-0.0003533858935045235,-0.00017289430561207985,-0.0003510036275571224,6.202085554673267e-05,0.0003571800584598019,-1.574184126441519e-05,0.0004954503158173143,-0.0002300884690450064,-0.00020574379377077183,-0.0004707317118489336,0.0007172316378629638,-0.000697194799496376,-8.421644512656566e-05,5.870624381676009e-07,-0.00024956397506168456,0.00031786672772347543,-5.305706437209106e-05,0.0002575936052032398,1.4885214189687885e-05,0.00030299809136222607,-0.0001856068224160219,-0.00015100337837494222,-0.000897847813477355,-0.0004353775443213303,0.00018126475846578873,-0.00045432816751122027,-0.0005820967808036269,0.0012932015674757644,0.00040878095878815876,-0.0002255307459064782,-8.310110942283363e-05,-2.405148942674068e-05,-0.0004376834770329021,-0.00025241345730464093,-0.0008054547714562098,-0.00048057672008372065,0.00012285244455011754,-8.171753579911973e-05,4.658626850220115e-05,-0.00034809590711307967,-5.3760823552085136e-05,-0.00047691520572257484,-0.0007858686240035959,0.0001545411687804524,-0.0006809971182896864,0.00011969934795096312,-0.00021584646640041672,6.810664006721473e-05,-3.0883875268417506e-05,6.090045708508136e-05,3.138407398065271e-05,-5.623540699097274e-05,0.0007787209286665972,-0.0008333020808850168,0.0002648207913752848,0.00042771065568518923,-0.00019833694833381539,-0.00020084338889107516,6.186636413755483e-05,-0.00037367923530236334,-0.00036738053902312057,-0.00025351975185883236,-0.00010431223921992054,1.9019711793311177e-05,-0.0002879275647950968,-0.0002579109266143454,-0.0005800981127692784,-0.00027506261473113954,1.8487371027515834e-05,-0.0005751866769989406,0.0007582059744560899,-5.687706010221563e-05,-0.00017607356254445354,-0.0002929955467404714,-8.241317506452632e-05,-0.0003471744366496016,-0.0008594990374260737,-0.0004548813732539743,-0.000798657215068292,-6.650465107833958e-05,-0.00019797508388568098,-5.317067207594953e-05,-0.0008119964407843805,-0.00021666315808454767,1.5213279277133852e-05,-6.366223552585122e-05,0.00032660228803644707,-0.0002973293844620524,0.00042118338347523355,7.219405089292072e-05,8.619588992537915e-05,-0.0008929275709790605,-0.0004634644589180689,-0.0002495015887207637,0.0005626155814861411,-0.0006158435504083293,0.00026044228208421184,-0.0001512244335505129,6.904238221802114e-05,-0.0002821128368612273,-0.0006880149461768517,-0.0004859805254514514,-0.00029280624439807426,-0.0004582473857615151,2.1377011287808667e-06,-0.0003262657698917612,3.827666672807619e-05,-0.0002753022022053239,-0.0004526801533881195,-0.00011656461962659604,0.00014899021745992398,-0.00015839989269890775,-0.00023738459479044112,-0.000260753058418277,-6.181409651275923e-05,0.0016357957167205458,-0.00031446612235831235
4,188.0,1.4865695762919084e-05,-0.00010067694053840417,0.0003378532254696863,-2.8432910649657655e-06,-0.0002505357509503806,-0.0001369271859461122,-0.0005014730557394488,-0.00021827124385707694,0.0001353143991402253,6.822313374629568e-05,0.0004963615868368954,-0.00038659087504838187,-0.00010095744973757756,-0.00040813400580890923,0.00048798016465167505,-0.0006931751700672083,-9.512489079532701e-05,-3.193387478639133e-05,-0.00018115455033310078,0.0003181588073002656,-4.630708047185304e-05,0.0001829209640429943,3.482008299861098e-05,0.00020247478982016528,-9.824851162789891e-05,-0.00030155242244961816,-0.0008305572851918632,-0.00041646546398277866,-2.5315400851983677e-07,-0.0005199546876944904,-0.0005010920158255359,0.0013505984476218985,0.0003543232159310497,-0.0002083082192980738,-4.008909173105448e-05,-7.031647056035993e-05,-0.00036266760260565586,-0.00011625148612367096,-0.0007701525675456175,-0.0005077298700231579,2.5425249331380156e-05,-0.00014000691579761363,-0.00012993496068342496,-0.0003136869081305795,1.863096429456403e-05,-0.0004365786821704215,-0.0007688463907644493,2.7340317804657803e-05,-0.0007142111215578012,0.00010261694050727289,-1.6859115691339473e-05,5.753967808003708e-05,1.404971585136299e-05,8.279567496959292e-05,-0.0001416275227039404,-9.795463982462655e-05,0.0006650466338426902,-0.0009721000907773488,0.0003185001896734079,0.0002934283324360886,-0.00028489471662405247,-0.00015726838698537155,-3.414760045379832e-06,-0.0004588348743459648,-0.0003652896697863181,-0.00018513221418484902,-2.9089936206404263e-05,6.683867591394607e-05,-0.0003138481357712175,-0.00027801913884734975,-0.0006476483812339687,-0.00029152113280665054,9.449196096257564e-06,-0.0004086255471371544,0.0006261555141279177,-0.00031814113914867785,-0.00035592530531849053,-0.00019844474712603927,-8.376657452397582e-05,-0.0003023422928072375,-0.0009412556365340286,-0.0004958552010971147,-0.0004937104012159329,-0.00022569637584523485,-0.0002985573668742968,-8.024146759060176e-05,-0.0008248679495416712,-0.00024585705430355204,-7.53323699381675e-05,-0.00012363366782348786,0.00010178889384857485,-0.00019265283804168178,0.00020396262992446816,5.507911925081725e-05,0.00030925081842069337,-0.0010457319686810135,-0.0003134690909059989,-0.00025576924908290863,0.000458348884825002,-0.0005761654056341145,0.0002523236060282338,-0.0002168785784109851,0.00013312898158753564,-0.0002495422703181065,-0.0007024823261868033,-0.000448116473468864,-0.00039128370828644303,-0.00031276287538253166,-4.0207065826499555e-05,-0.00029449438665377314,-0.00019655121005047622,-0.0004903944721311579,-0.000411948882307656,-3.8495579199354036e-05,8.021985830891072e-05,-0.0001493857494599007,-0.0003509488510998206,-0.0004151416029935925,-1.708856468967146e-05,0.001755722263009023,-0.000448329824812542
5,189.0,-9.162066298833614e-05,-0.00011550547119654042,0.000404862798586336,-0.00010600041622440272,-0.00024737082005653766,-8.609835348613655e-05,-0.0005715982371194173,-0.0003875181249723633,4.331121156518541e-05,0.00010416849630659155,0.0004779850294328197,-0.00046457505166165456,-8.360123076230055e-05,-0.0003803723986721675,0.00043061437055902407,-0.0006612525309383611,-9.646012223368804e-05,-7.953910326638223e-05,-0.00016528378317784317,0.00029600339636793585,-4.2044532287946114e-05,0.0001429130392690479,1.3008998646693141e-05,0.0001495949841758567,-6.188365330443192e-05,-0.0003496066196184488,-0.000786526348083604,-0.00041942899805716606,-0.00016452754244984435,-0.0005386294251108456,-0.00044960542601053566,0.0013479837754596415,0.0003223582007746331,-0.00020248406732959208,-6.949645896632928e-06,-0.00010433299726808486,-0.0002895612660922766,-7.669292165333152e-05,-0.0007635394688287773,-0.0004740152173044987,-1.0845702791512777e-05,-0.0001940389627447752,-0.00019490990072044238,-0.0002285493801861947,5.29849337912643e-05,-0.0004742669497688778,-0.000773313947608466,-2.362939126740457e-05,-0.0007107935113633895,9.463076245670112e-05,8.696476905417924e-05,4.779460472016658e-05,5.758544024106142e-06,6.487854264687386e-05,-0.00021438985736409898,-0.00012137227101716288,0.0005784772393158693,-0.001057201823310654,0.0003348611985367354,0.000253784314052097,-0.0003313310027845288,-0.0001449630302254692,-0.00010966227662135115,-0.0004826886403107187,-0.0003510500422326375,-0.00014665323615227317,-1.2000934213245447e-05,5.0093664732511544e-05,-0.0003152879326103051,-0.0003059570629309492,-0.0006588585612679583,-0.0003072034404844387,1.689753642570309e-05,-0.00037249896079199476,0.0005812175656832567,-0.00041263270657155264,-0.0004891555390744347,-0.00016796010552247735,-9.5378152465852e-05,-0.0002796500439058194,-0.0009637612782396413,-0.0005298072210355602,-0.00035809770775678047,-0.00031356598842433063,-0.0003153651237093646,-0.00010934577773111928,-0.0008450727339264334,-0.00028242597493379666,-0.00010947256012429425,-0.00017617463048943683,-2.1225110408441053e-07,-0.00014577422878063982,0.00010167215101033985,4.1707732075407374e-05,0.00033416871502498624,-0.001098234327560028,-0.0002735481928487995,-0.00027144658194417915,0.0004501149343352549,-0.0005633827873635241,0.00022902417110777607,-0.00029495262925453484,0.00012525433901546595,-0.0002631760367406384,-0.0007216823871699039,-0.0004211792399106152,-0.0004532595815050286,-0.00022305108977902825,-6.382059689162751e-05,-0.0003209639436903146,-0.0003804974580033355,-0.0005697306777446155,-0.0004138276398659319,-8.75742999295362e-06,5.8855474016812826e-05,-0.000176812177749616,-0.0004401056826740013,-0.0005510975918147534,-3.971537736668491e-06,0.0018102485128443904,-0.0005105063277568721
6,190.0,-0.00023465487715847391,-0.0001371842430711128,0.0005394371663981246,-0.00023046755391775643,-0.00023243833329022966,-7.42733912022209e-05,-0.000621705702529165,-0.0005312649326193457,-6.0307361352228044e-05,0.0001361021141396337,0.000351263317907522,-0.0005782921636399226,-6.17009236808238e-05,-0.0002928169642488965,0.00028454900751142604,-0.000588592819991013,-0.00011565169996402394,-0.00015909961042997185,-0.0001531960771244625,0.00024987982065860726,-1.970630030023726e-05,2.2700260444012906e-05,-1.8362185545288892e-05,0.0001283641071399083,-5.970466014503107e-05,-0.00044332678757367584,-0.0007143184819176589,-0.0004184592912369991,-0.0003604459350304449,-0.0004926192499759008,-0.0003824902289228442,0.0013827803530763005,0.00027787377492153925,-0.000176280268372397,2.2820476640780574e-05,-0.00012748934929433139,-6.33844067646662e-05,-3.966255029411446e-05,-0.0007572634612451641,-0.0003757563561438179,-5.5267602772940615e-05,-0.00025378837514103517,-0.0003254661423995167,-0.00012035593141914786,6.142304406557454e-05,-0.00048181826311266074,-0.0007818867087881295,-8.426806392609952e-05,-0.0007038852327883276,8.50366584919322e-05,0.00012549942882634008,5.58188628864695e-05,-8.15619721248791e-06,-2.402083991677153e-07,-0.0002963940644228538,-0.00015269606536476226,0.00041656528497506566,-0.0011372560813684381,0.00034930259238528293,0.00020525922225205498,-0.0004156396575437391,-0.00012240520553712973,-0.00024731167099779184,-0.0005071913974020832,-0.00030473030061763383,-0.00012182601445881497,7.931034414409325e-06,3.073086570553593e-05,-0.0003179341528799659,-0.00035110908707467603,-0.000612688294250772,-0.00033047453488213666,9.660658783207504e-06,-0.00033619297515833355,0.0005068696291737515,-0.0005301441762299955,-0.0006419249451048441,-7.973492690007108e-05,-0.00011999361370390401,-0.00025597855601216656,-0.0009311820477742815,-0.0005108774551876581,-0.00020759711330748727,-0.00044821293419231614,-0.00036918347125288224,-0.00014566719315686774,-0.0007917912352011677,-0.00030211192112321035,-0.0001604697168855008,-0.00021037092187537032,-0.00011036410950166976,-8.75166185716657e-05,-2.9559400336475148e-05,2.041984737468445e-05,0.00028144312740621387,-0.0011497929328235304,-0.00025085891742317336,-0.0002854522565724672,0.0004219008375284907,-0.0005609616651620787,0.0001506265059586139,-0.00037999234161380116,8.71504006500821e-05,-0.0002500580918634572,-0.0006399736183978949,-0.00042126826467578615,-0.0005040335129437025,-7.425011659321748e-05,-0.00011716774667541542,-0.00030937299311009105,-0.0005800556688812905,-0.0006470035856199533,-0.00048150462318577447,4.032805239891169e-05,1.0773129905128357e-05,-0.00020084416856686263,-0.0005169446747068662,-0.0006765269564899714,-4.4797067285122545e-06,0.0018572576471548325,-0.0005965361785474297
7,191.0,-0.00035864357304752595,-0.00016216779483178801,0.0007148783440928293,-0.0003184791304383328,-0.00021710865126358268,-0.00015274706792054016,-0.0006035735999586035,-0.0005334855163040046,-0.00011836297504452024,0.00013509921785662205,8.661516367628295e-05,-0.0006937411487699443,-4.901689675565618e-05,-0.00014929237187685354,5.728561263319907e-05,-0.0005012254482119794,-0.00016204466231195481,-0.00025792384350733165,-0.0001660760169255294,0.00018299362555058307,2.1940678065936214e-05,-0.00018296661627656205,-5.15676555048968e-05,0.00018088288025130812,-0.00013135474908365597,-0.0005709549227789733,-0.0006452413572355752,-0.0004155651203738727,-0.0005038163043474053,-0.00035111802381087144,-0.0003360384273608206,0.001465948738990758,0.0002303306865139726,-0.00013043224870875112,1.7030266805624487e-05,-0.00011823870582291906,0.00031484170110482535,-3.758494211447685e-05,-0.0007625773514161428,-0.00021398932779734394,-9.183938996704795e-05,-0.0002961476770469011,-0.0005049078477864905,-4.4295083202301143e-05,2.122657686047059e-06,-0.0004660721163661259,-0.0008001809104603766,-0.00012958568627312385,-0.0006977482456099481,7.535033141663765e-05,-1.0540251274319972e-05,9.188097727182093e-05,-2.79377702665193e-05,-0.00012151720083466544,-0.00034559576141988816,-0.0001825024683883703,0.00020459306432350115,-0.001162453826947407,0.00034808005645586365,0.00017051030467264564,-0.0005242503159896528,-9.980744634846721e-05,-0.0003556700483852524,-0.0005205867797616786,-0.0002285185274370525,-0.0001502387233084704,1.9166723969283905e-05,3.226461044384655e-06,-0.0003245121141580379,-0.0004049436551378281,-0.0004884764915053299,-0.0003619558954412015,-2.9395661964799625e-05,-0.00033261561149344965,0.0004210622965876286,-0.0006169343204487771,-0.0007508657615765537,6.092170250863898e-05,-0.00015786834080308953,-0.00025258504897644247,-0.0008147848920400008,-0.00041266155870933724,-0.0001378722789638955,-0.0005943618821157697,-0.00046916981176789034,-0.00017798656848287724,-0.0006411626664282582,-0.00029464087983499884,-0.00021371122116210992,-0.00019400695831773085,-0.00016455094289761097,-5.072732113565173e-05,-0.00014041512941818628,-9.03589082220676e-06,9.41978069198468e-05,-0.001169908153788319,-0.0002846931255596888,-0.00029693125857535845,0.00035596785045576023,-0.0005861503502854976,8.371052254645945e-06,-0.00042619449181715066,4.538972011692935e-06,-0.0001943897153465562,-0.0004201192530686034,-0.0004970517441645348,-0.0005029052214548335,8.869968798340366e-05,-0.00019701198184361195,-0.00025088338834289623,-0.0006861846313117079,-0.000670908651905471,-0.0006484915568126081,9.168923209840448e-05,-6.0825120256701056e-05,-0.00020696472113009354,-0.0005289933697311262,-0.0007054948331738911,-4.457919017783211e-05,0.0018507397889471512,-0.0006774450989476886
8,192.0,-0.00035476000081858616,-0.00017361781396166547,0.0007699267495356816,-0.00029327695517175406,-0.00023302270575349657,-0.00026339750651810015,-0.0005356427695355064,-0.0003890051566604738,-7.563731155028429e-05,9.479584216751697e-05,-9.519999293882863e-05,-0.0007151872914609433,-6.261898761813345e-05,-8.217951015314773e-05,-5.3967865507001714e-05,-0.0005018130630870841,-0.00020164197628192048,-0.00029963542240724707,-0.00020678289050592605,0.00014929027222424432,4.4082077681622395e-05,-0.0003019549793000966,-6.173929087689672e-05,0.0002604196387307071,-0.00022302385547222608,-0.0006266964166516335,-0.000656990566094151,-0.0004203168471613067,-0.00048202472107986705,-0.00023903912918289507,-0.00036333271430817116,0.00152178673484876,0.00021199769521905334,-0.00010976719916029695,-3.386242302659353e-05,-8.9003255307332e-05,0.0005107418627790631,-8.19519153369902e-05,-0.0007846229459194452,-0.00013005646973255356,-9.437384457238608e-05,-0.0002966178333554932,-0.0005814512021974196,-7.955446818285398e-05,-9.014637170794402e-05,-0.0004961402817838934,-0.0008222690194101126,-0.00012545475266449347,-0.0007023108985488993,6.984967866194046e-05,-0.0002361380010315858,0.00012260646352241428,-4.1468419884700194e-05,-0.00020071592696213188,-0.0003198069672340153,-0.0001886740969339132,0.00012017765218912264,-0.0011174402670939396,0.00032812499960945815,0.00018068028504074796,-0.000567400667051937,-0.00010488301006691993,-0.00033429284087222756,-0.0005152550636155843,-0.00019349643504688145,-0.0002228732443159625,9.379759175214495e-06,-2.9264668028230002e-05,-0.00033379403194571376,-0.0004254102144643452,-0.00040051581555513357,-0.0003854887081906009,-7.71734835577799e-05,-0.0003793680677817966,0.0003972766152866907,-0.0005947094803767279,-0.0007402314129659325,0.00012535049999992112,-0.00018076303894007194,-0.00028270697788118035,-0.0007195738993375895,-0.000336650781531319,-0.0002315305892137277,-0.0006315535338560039,-0.0005394252940476487,-0.00018461314870077888,-0.0005410691718822414,-0.0002916992492731456,-0.00022482728280706852,-0.00015022546283445293,-0.0001114849800198958,-7.747509245925343e-05,-0.00014193322655178705,-2.9422361006758877e-05,-8.785542499013898e-05,-0.001144748344317097,-0.00035808194539206845,-0.0003090459139113989,0.00028654336131849243,-0.0006254157761243676,-8.227408771353357e-05,-0.0003943323769409291,-6.417426032041613e-05,-0.00014614997513882574,-0.00026273638104658135,-0.0006151987356422266,-0.0004530354197399582,0.0001134457489558261,-0.0002368125144288305,-0.00022400168287989002,-0.0006074324191649132,-0.0006190585375402455,-0.0007886978705153514,9.411752313895466e-05,-9.602896186173866e-05,-0.00019504668313912,-0.00047558503408763077,-0.0006160244491478937,-0.00010816585993530376,0.0017837176200715134,-0.0006860129225155346
9,193.0,-0.00035897648670846807,-0.00017901086422882778,0.0009075918377031236,-0.0002026939532923796,-0.000222359168145434,-0.00044146751240423755,-0.00043467140708062255,-0.00015693936094692812,-6.064521477765759e-05,3.245811377030965e-05,-0.0003805840944336569,-0.0006990994690519396,-0.00014741662047047888,-2.689573075279967e-05,-0.0002395958966830867,-0.000443620958463779,-0.000238541165855208,-0.0003182319588818143,-0.00020940561193800018,0.00013225702501956443,8.785277734188315e-05,-0.0004951563637848173,-3.4290539688285346e-05,0.00030077581570042797,-0.00034626502764287096,-0.0007164463338111907,-0.0007060124835277211,-0.0004091063558305675,-0.0004653442352120127,-9.435020857561429e-05,-0.0004146183810252977,0.001655594969180551,0.00017071449827778533,-5.110663490676308e-05,-0.00010147002736669325,-4.0685520849499755e-05,0.0007995529104096408,-0.00015735468911580165,-0.0007923542868837375,-9.593790435298837e-05,-5.4697326950052496e-05,-0.00023781724296769292,-0.0006687194568934581,-0.00012181793071179988,-0.00024020042245143073,-0.000474208542920646,-0.0008284774714627667,-0.00012329022962390547,-0.0007526018049459402,9.19887301619627e-05,-0.0005102277495126272,0.00017631403122320803,-0.00013775128653165398,-0.00030184784388083554,-0.00026463772213619,-0.00017173545679404165,-2.3820995047730212e-05,-0.0010511352566872432,0.00033347929168148514,0.00017612118231494835,-0.0006135041315146829,-7.902723031784943e-05,-0.00025911709930819324,-0.0005120444697666094,-0.00014169957818370538,-0.00030781443737488236,-3.908267820896428e-05,-0.00016915745706316154,-0.0003353769525823169,-0.0004444061777141972,-0.00022701417665499504,-0.0003734692957928184,-0.00014190734402233407,-0.0004212270446019351,0.00033400589959846035,-0.0005629702232099055,-0.0006341783908421507,0.0002094958718212964,-0.00019711837622665,-0.0002540994613005886,-0.0005829333384010669,-0.00024282355690633277,-0.0003556129317811049,-0.0006534234527992165,-0.0006316768049440559,-0.00018556930502217157,-0.0003750622264725548,-0.00029910502229151274,-0.0002218663329095933,-8.05641924059336e-05,-8.111719087208523e-05,-8.424843590947132e-05,-0.00013015130344672712,-7.571276048220382e-05,-0.0002702392790376428,-0.0011057820929925993,-0.00043854137153073833,-0.00029666647355398217,0.00028937940417881946,-0.0006550891228239396,-0.00021507037193439118,-0.0003135653612082429,-0.00013104511687109293,-0.0001049771926358943,2.349553409366455e-06,-0.0006866759953887009,-0.00038096918749359817,7.114853803896111e-05,-0.0003025930943769231,-0.00017613045010224775,-0.0005091097397376416,-0.0005782426181440161,-0.0009815110783192758,0.00016444164783646596,-0.00016087255084148587,-0.00014497491791201498,-0.0003471851879079439,-0.0005887151601616338,-0.0001478944723598942,0.0017916174878089455,-0.0006831454962707877
